Date,Open,High,Low,Close,Volume,Adj Close
23-08-2016,121.2,123.55,120,122.95,989900,122.95
24-08-2016,123.05,123.9,121.15,122.65,721100,122.65
25-08-2016,122.05,122.4,119.45,120.4,1002000,120.4
26-08-2016,120.7,124.25,120.55,124.2,1262100,124.2
29-08-2016,123.2,124.9,121.85,122.4,589600,122.4
30-08-2016,123.25,125.25,122.8,124.8,964900,124.8
31-08-2016,124.4,126.1,124.2,124.5,889500,124.5
01-09-2016,124.85,126.95,123.05,123.85,940500,123.85
02-09-2016,124.4,125.55,121.85,125.15,1126200,125.15
05-09-2016,124.7,125.95,124.35,124.85,745600,124.85
06-09-2016,125.4,126.4,124.25,125.05,867900,125.05
07-09-2016,125.7,127.55,124.85,126.75,1042500,126.75
08-09-2016,126.85,127.9,124.15,125.9,1140400,125.9
09-09-2016,125.3,126.65,124.5,124.85,902800,124.85
12-09-2016,122.8,123.5,121.35,123.05,1186600,123.05
13-09-2016,123.85,124.4,121.95,122.1,851600,122.1
14-09-2016,122.8,123.4,121.1,122.55,868700,122.55
15-09-2016,122.1,123.65,120.9,122.4,1017100,122.4
16-09-2016,121.85,122.65,117.8,117.95,2658300,117.95
19-09-2016,119.5,120.1,118.7,119.5,958000,119.5
20-09-2016,119.85,120.65,118.35,118.35,778500,118.35
21-09-2016,119.3,120.4,118.35,119.1,687200,119.1
22-09-2016,119.8,122.2,119.4,121,1011200,121
23-09-2016,121.15,121.4,118.8,119.15,965000,119.15
26-09-2016,118.4,118.45,115.35,116.2,1284600,116.2
27-09-2016,117.45,117.75,110.6,113.2,2595200,113.2
28-09-2016,113.45,115.4,113.1,114.55,1187500,114.55
29-09-2016,116.1,117.4,115.25,115.55,918800,115.55
30-09-2016,114,117.25,111.6,116.95,1313400,116.95
03-10-2016,116.95,116.95,116.95,116.95,0,116.95
04-10-2016,117,119.85,116.55,118.6,1519900,118.6
05-10-2016,117.25,120.9,116.65,120.25,1310500,120.25
06-10-2016,120.7,121.35,119.85,120,913500,120
07-10-2016,119.8,119.95,117.7,118.55,1259900,118.55
10-10-2016,118.75,121.55,118.35,121.35,1060700,121.35
11-10-2016,121,121.9,120.25,120.3,1061700,120.3
12-10-2016,120.3,121.5,119.55,120.1,735300,120.1
13-10-2016,119.4,119.5,116.7,117.7,1161400,117.7
14-10-2016,118.3,121.25,118.05,120.6,1273100,120.6
17-10-2016,119.95,121.1,119.35,119.65,699000,119.65
18-10-2016,120.85,121.35,119.6,121.3,832800,121.3
19-10-2016,121.5,122.05,120.85,121.35,1089200,121.35
20-10-2016,121.7,123.8,121.1,123.4,1177400,123.4
21-10-2016,122.7,123.9,122.2,123.25,1209500,123.25
24-10-2016,123.4,125.85,123.3,125.85,1157600,125.85
25-10-2016,125.55,127.45,125.5,126.9,1326000,126.9
26-10-2016,126,126.6,121.9,126,1693200,126
27-10-2016,126.55,128.75,124.6,125.65,1514200,125.65
28-10-2016,124.45,125.95,123.7,125.95,1087200,125.95
31-10-2016,125.8,126.15,124.85,125.2,745700,125.2
01-11-2016,125.95,126.6,123.5,123.65,921700,123.65
02-11-2016,123.35,123.35,119.95,120.25,1163500,120.25
03-11-2016,120.15,121,119.2,119.2,1190300,119.2
04-11-2016,119,119.3,117.4,118.7,1128300,118.7
07-11-2016,118.05,119.35,118.05,119.35,1405500,119.35
08-11-2016,119.5,119.55,116.75,118.85,1209800,118.85
